match_id,avg_elo,winner,diff_villagers_snapshot,diff_apm,diff_queues,diff_builds,diff_orders
88715925,1027,1,-2,-12.65,-18,-8,-17
100928499,1960,0,-7,-41.95,-5,8,11
61612985,1038.5,0,-6,11.75,-1,-22,72
125348836,1115.5,1,-2,-5.2,-14,0,-21
100043355,1349.5,1,10,-26.9,8,2,-22
96551906,1172.5,0,-5,-42.05,-1,-12,-70
63181991,960,0,7,-22.55,17,6,-14
119398852,1175.5,0,-16,-28.5,-12,-13,-70
77114934,1045,1,6,-5.75,-5,3,-7
55013233,985,1,6,-12.25,12,6,-30
117906884,1234,0,-14,-4.1,-14,-3,-32
125622704,953,0,17,-14.7,21,-7,-4
56675827,1220.5,1,-12,4,-22,-2,157
94647630,1335,0,16,4.65,39,9,28
83285324,1096,0,12,2.5,3,7,10
140611527,989,0,8,7.5,6,-8,42
56936395,1191.5,1,-3,1.95,-2,0,2
81182120,1060.5,1,-17,11.65,-16,-7,149
57529712,1109,1,3,-12.55,-8,-1,-8
92895636,1085,1,10,-12.05,3,7,-22
74288396,1153,1,-12,-1.45,-14,-10,7
67625340,920,1,-9,-3,-15,-2,-14
115969649,1001,0,-3,-2.65,-7,1,10
80548107,1015.5,0,-13,4.45,3,-11,-5
98178958,1508.5,0,4,-8.15,3,4,-15
99386692,1233,1,-4,-24.2,4,-3,73
96796827,983.5,0,-2,-17.3,2,-5,17
98710627,1176,1,10,-8.15,4,-6,27
112221483,1029.5,0,1,-32.35,-6,7,-15
73278801,999.5,1,6,-6.55,12,2,0
111453495,1721,1,-17,-6.95,-24,-9,0
65333912,931,1,-3,9.2,3,0,16
93032114,1013,1,-5,-13.1,-12,-10,-11
52520341,991.5,1,-22,-19.95,-23,-4,-3
133863840,1061,1,-3,-31,-3,4,12
117908524,942,1,-5,-1.5,-6,-7,7
118873759,1220.5,0,-12,-31.3,-11,3,-69
77113921,1138.5,1,-10,-15.25,-27,-6,6
51441550,908,0,9,4,21,1,-16
133247419,964.5,0,17,-5.5,17,9,-4
125463039,941.5,0,-3,-11.1,-12,9,-46
63474590,900,0,-8,-9.6,9,-15,-19
89416089,1269,1,-15,-15.8,-10,-15,19
67056282,926.5,0,-3,-2.2,10,-3,24
55152604,1104.5,1,-37,-18.35,-48,-3,12
99798354,1361.5,0,11,-4.65,13,3,-11
70617811,934,0,3,-7.65,-15,1,-25
65061129,1151.5,0,4,-25.15,-2,17,-58
95857303,1404.5,0,1,16.15,8,-3,35
129677690,1079.5,1,15,-8.55,24,8,13
124871038,2250.5,1,23,18.45,34,5,170
94258378,1068,0,12,-15.6,5,5,-30
69324749,1051.5,0,-18,-7.45,-19,-13,-78
70103622,1356.5,1,0,-9.15,-25,12,-26
127527433,1178.5,1,7,-3.8,9,-2,-10
64774511,943.5,0,2,-2.95,0,5,-17
58559761,1128.5,0,-3,-24,4,7,-19
124717277,922,0,-6,-6.9,0,0,-13
101860413,928.5,0,-3,3.85,-9,-7,-19
131370356,1725,0,-15,-30.4,-11,13,-24
57425211,1021.5,0,0,-13.65,-1,4,-68
80522426,971.5,1,-7,-19.65,-23,1,-80
66012842,1295,0,21,-10.75,31,9,-33
134377377,1897.5,1,10,-45.7,10,-3,-24
66586772,1063.5,1,-7,-3.1,-11,-14,-32
74534087,915,0,1,3.1,12,8,7
53797102,1477.5,0,5,-7.2,15,7,-22
111666033,1165.5,0,11,-12.65,20,0,-3
51812487,909.5,1,7,-35.65,12,-15,23
79947772,910.5,0,12,-4.15,19,4,-2
102120750,1148.5,1,3,-1.65,6,5,-21
71672517,1039,1,5,10.35,4,-1,-2
52067058,1004,1,-19,6.55,-31,-17,-9
94096599,1123.5,1,-1,-0.25,2,7,-6
95845367,1573,0,-12,-24.2,-31,6,-33
112734408,1040.5,0,-3,-27.6,2,1,-99
135252593,1013,1,10,6.85,15,-3,2
75876465,1124.5,0,16,-13.5,22,19,-35
104748057,1479,1,15,3.55,31,11,84
113061934,925,0,-4,28.5,3,2,112
133526894,991.5,1,-6,19.3,6,-8,2
139086337,1233,1,21,-10.05,37,-5,-19
60678160,1349,1,2,-12.35,12,4,-69
116770137,1308.5,1,0,-25.55,10,4,-4
100398401,1616,1,-4,23.7,-3,0,67
111143828,1939.5,1,-6,-7.5,1,4,1
70955261,1122,1,-15,-15.25,-15,-12,47
75446425,1061.5,0,14,-29.45,6,15,-254
127313714,1053,1,0,-12.9,1,-8,-41
117060636,1144.5,0,-9,-1.8,-14,-12,-12
62940169,1067,1,5,-9.75,25,4,-20
118159692,1540,0,-5,-5,-12,-1,0
98600482,1184.5,0,-5,-18.3,1,10,50
89055530,1253.5,0,-15,-12.05,-24,-3,-25
94019024,1389,0,3,5.25,-8,20,28
89971563,981,0,2,-9.6,7,2,-14
97146763,1526.5,1,9,-61.6,2,-5,-73
91990588,935.5,1,-10,-12,-8,-10,-42
68951682,1189,1,10,-69.95,3,3,-25
98800726,914,1,-4,5.9,-4,-2,4
76131636,1294.5,0,-2,1.35,-4,-5,36
132852573,1003.5,1,3,-8,-5,-1,-1
63500213,1206,1,3,-4.85,-9,-7,20
137830973,1142.5,0,5,-28.5,12,-13,-59
100559648,929,0,-9,-6.3,-21,-3,-8
105456222,1277,0,-11,-16.45,-4,-19,-76
95195821,1164.5,0,14,6.45,13,5,47
75460230,942.5,1,-7,-5.7,-22,2,36
82165220,1132.5,1,4,4.15,10,0,28
119867644,1070,1,-7,4.05,-11,6,85
97788158,1238,0,-3,-20.35,-20,0,-9
128736840,1044,1,-1,-4.95,4,-9,-25
116770348,963.5,0,4,2.8,-8,4,-4
105195777,1051,0,15,-12.4,10,-3,-54
118653912,2313.5,0,6,-25.25,10,4,16
62265371,1106.5,0,18,22.65,22,17,42
85752497,1037.5,0,4,1.35,3,3,15
61299634,949,0,0,3.2,0,0,18
88264623,913,0,-6,-19.45,2,6,-23
75155052,908.5,0,13,3.9,13,-2,20
55092094,1239,1,-3,7.85,-7,6,-40
97810663,914.5,1,-1,-15.7,10,-3,35
66687488,1248.5,1,-6,-6.3,-14,6,-17
49857640,954.5,1,-3,-7.4,-6,-17,-43
134613966,1396.5,0,8,-0.15,-15,1,10
86427574,1161.5,1,-12,-14.7,-28,-4,-5
127359151,1024.5,0,6,-22.05,8,-6,5
60774839,984.5,1,-7,7.7,-10,13,-8
52993389,969,1,-12,-8.75,-34,-2,-7
62343281,925,1,5,-9.8,1,3,22
120299082,1212,1,16,-23.1,26,-6,28
140258922,1555.5,1,-7,-24.3,-10,-6,-25
118724282,990,0,-1,-11.5,-3,5,13
88020484,1221,0,-2,-19.55,5,-17,68
100401573,1519,1,2,-11.85,7,-1,4
69653165,953,1,-28,-47.25,-59,-17,-92
64362755,1003,1,3,-3.9,13,-1,23
93818189,1527,0,0,-44.6,-12,7,-60
109233606,960,0,-22,-3.55,-21,-1,-1
116737704,974.5,1,-12,-28.65,-22,-13,-69
135026266,2092,1,-7,-13.4,-28,3,-12
104769227,1192.5,1,-3,-11.6,-2,3,-16
70896074,952,0,-7,-2,-16,-5,0
129819870,1839.5,1,4,-16.1,-6,0,14
132899509,927.5,0,8,-36.7,24,9,-44
66679341,1085.5,1,-4,-17.4,-19,-2,-21
99015052,956.5,0,10,-8.9,10,3,-10
62965932,1104,0,-10,6.2,11,-3,10
135573929,999.5,0,11,-18.5,12,-8,-35
140638020,1199.5,1,-13,-16.6,-7,2,17
125474570,1098.5,1,2,16.25,6,6,-4
68317536,1458.5,0,-1,-2.95,-1,2,32
52144457,932.5,1,-5,-5.1,5,-9,-20
124729193,1775,1,6,-29.95,-3,4,-123
93458872,974,0,5,-1.4,0,13,23
134638717,929,1,4,-6.1,18,0,10
68553763,999.5,0,2,-12.25,-2,14,-5
67806981,1710,0,-15,20.9,-15,-1,274
49693532,1179.5,0,2,11.4,9,-4,61
124545290,1205,0,9,-8.75,10,4,-56
121913184,1243.5,0,-5,-13.4,-8,-10,-68
84816273,985.5,1,2,-4.5,-2,11,20
124963914,967,0,8,-2.05,6,5,10
82791820,906.5,0,-10,-10.25,0,-4,-83
107294572,1022,1,-4,-8.85,-9,4,-4
65121027,1031.5,0,-14,-4.6,-38,-2,27
59998628,1415.5,0,5,14.5,0,4,27
64388409,947,1,-5,-10.9,-10,-2,-22
59560305,1220.5,1,11,-0.85,-16,-3,-54
64382949,1343.5,0,17,-21.05,30,3,-32
90028358,1056,0,-4,-4.35,-9,8,4
80427999,1051.5,1,1,-6,17,-1,1
83328937,1569.5,1,-13,-17.6,-19,15,20
87877897,950.5,1,-9,7.5,2,-5,18
52513317,1085.5,1,14,22.5,5,0,-20
125532563,1665.5,0,-28,-29.7,-25,1,-17
119846387,940.5,1,8,-29.4,18,-2,1
110995371,1288,1,-19,-10.05,-16,6,-3
123229864,971,1,8,19.1,5,-4,45
112255774,1154,1,-1,-32.3,-4,-11,-33
114030112,1508.5,0,9,-24.85,16,-4,1
134839543,996,0,-4,3,-3,-8,10
94374547,1107.5,1,-1,3.45,-4,-7,25
113697593,1109.5,0,2,6.8,-4,-5,15
125533563,1031,1,-10,-10,-7,7,-60
88655154,1144,1,-11,-9.65,-10,-12,-18
69826811,1138.5,1,-22,12.45,-23,1,9
100022966,935,0,5,-8.4,10,7,-18
92008223,982.5,1,2,-4.9,13,-6,-29
98313946,1285.5,1,1,-28.6,11,-9,-8
116985042,1217,1,-20,-34.25,-23,-18,-180
55864359,1148.5,1,-7,-26.95,-8,5,5
129439259,1368,1,-2,-3,-1,-1,20
126075019,1186.5,1,10,-6.9,18,-9,19
63593192,1237.5,0,12,3.5,23,3,5
116632692,1022.5,1,8,1.55,4,-5,-9
83887440,1049,1,0,8,13,-6,29
60732194,945,1,-16,-5.35,-28,6,-2
85642640,1999,1,12,15.8,9,-2,-14
112253852,1026,1,-3,7.3,6,-15,32
104924920,1042.5,0,8,15.2,17,-4,-15
107552616,1036,0,-5,-33.3,-11,-1,-37
53781404,1164,0,3,-7.85,6,-12,5
138026862,1261,0,11,6.8,8,-3,14
100628488,1106,0,10,15.3,11,12,81
114492825,1521,1,-1,20.05,-5,0,86
94559921,1089,1,13,-1,7,3,-31
63005953,1145,1,1,4.4,-15,0,-1
115013592,1122.5,1,-4,-12.05,10,-2,-12
113074481,1371.5,1,-24,-17.1,-19,-2,-26
116516959,1227.5,0,15,-2.95,27,1,-5
134566677,921,0,16,-13,31,19,-33
60138677,958.5,0,-3,-0.15,-4,9,3
119621297,1032,1,-24,-30.3,-34,-20,-53
137042239,928.5,1,-3,-4.55,4,-1,-8
140504784,1062,1,4,-32.65,-6,1,-76
83939873,983.5,0,20,19.1,26,-1,22
95473940,1020,1,2,-5.4,0,1,-29
119727583,1020.5,0,-4,-25.05,6,5,-21
125897502,1174,0,-5,13.1,-11,-2,12
62313624,1154,0,7,-4.55,10,8,-10
93667701,1277,0,-1,7.6,6,-3,29
105336674,999.5,0,7,-9.4,14,2,-18
115603115,1481,1,9,-11.85,2,8,-6
134813101,1518.5,1,14,-37.15,25,0,27
54165044,973,0,8,-8.3,9,6,-31
124246260,931,0,-5,-5.45,-7,10,-59
99445322,1014,0,7,-9.55,21,16,3
136398286,996,0,-3,-31.3,7,-8,-104
136597310,1188,1,11,-4.65,12,4,6
63796900,1167.5,1,-3,-9.95,2,9,20
59978098,1139,0,1,-5.8,10,3,27
60289664,921,1,2,4.2,2,-5,-7
115328039,1092.5,1,-13,-9.75,-3,3,-22
105137844,982.5,1,-4,4.15,-4,-5,17
125682545,1272,0,-2,-6.1,8,1,-16
119427134,1047.5,1,-3,-18.85,-10,-5,-31
127063692,1535.5,0,-1,13.3,-7,2,23
134343909,1420,1,-1,-17,5,4,-49
76486771,1316,1,-3,-33.2,-3,8,-56
93395043,1107,0,9,-4.9,3,-22,-1
80052082,1019.5,1,-4,-12.6,4,2,-40
124243829,1030,0,0,-7.65,20,11,3
112393425,1230,0,0,9.95,20,-4,-9
113581195,1003.5,0,0,7.3,6,-3,12
107732760,1466,1,-4,-2.75,0,1,31
130965358,1017.5,0,7,-2.85,15,-3,6
78051857,1083,1,-19,-37.9,-19,-21,-38
91646880,984,0,2,-19.35,-5,4,4
61570508,988.5,0,9,1.25,12,13,11
74996940,1805,1,-10,-27.2,2,4,-11
94491131,1717.5,1,0,-16.85,-6,-4,-6
91936631,1079.5,0,12,-17.8,18,4,52
78442097,938.5,1,-5,-2.8,13,-6,-18
72253910,1024.5,1,-2,-6.9,-1,-2,-32
98510752,1209,1,-29,-19.8,-45,-7,-32
121115798,1717.5,0,-12,-45.6,-22,3,-15
69144270,1047,0,0,-2.9,-6,-7,17
55358236,1199,0,3,1.95,9,10,29
89295181,1365,1,-19,-0.1,-20,-6,-1
53107722,1177.5,1,-5,7.4,3,-8,34
91195035,1405,0,-3,-13.1,1,-6,98
52246305,1420.5,1,-17,7.6,-18,-13,-1
141378009,1003.5,1,4,-12.1,11,11,-19
130547233,961,1,2,-29.75,-6,-17,-44
125864694,971,1,-14,-18.2,-19,-13,-36
127688136,1141.5,0,-5,4.45,-3,10,6
110574136,1038,0,-13,-11.05,1,-3,-35
101279801,1363.5,1,-14,-47.65,-36,-10,-10
136716540,1298.5,0,-9,-9.7,-17,-8,-51
79444060,1036.5,1,3,0.85,19,12,-18
132453864,988.5,1,13,8.3,27,9,36
82752790,1319,1,6,4.85,-2,-4,28
50561214,975,0,4,1.5,-2,-11,-19
53647069,964,1,6,-5.05,-2,-8,-8
65087045,1107,1,-4,-16.35,-5,-7,-7
79433242,1074,0,2,-11.85,3,3,12
129076754,987,0,-2,-10.65,8,3,-2
111074458,1322,0,7,-15.1,-6,3,-30
65736405,1307,1,-5,11.9,-4,0,3
96338503,1757,0,1,7.1,8,2,20
59934732,904.5,0,8,-0.1,20,6,-8
80190814,1023.5,1,-11,13.55,-15,-22,9
107836100,949,0,2,-17.9,0,-1,-3
124244027,982,1,-7,-50.65,-5,-10,-44
49585290,1710.5,0,7,6.7,6,4,155
57453033,1167.5,0,-3,-17.5,-15,5,-51
85233503,1117,1,-8,2.05,-14,-7,-38
129669090,1261.5,1,-6,-13.55,1,-15,1
63645328,1076.5,0,12,-3.8,14,4,3
127783182,950.5,1,-2,-1.15,-7,-7,52
67791108,1050.5,1,-21,-20.65,-6,-9,22
95742383,990,1,-8,-3.95,4,0,9
125778550,935,0,5,-18.15,3,15,2
135923360,1019.5,1,-2,-1.3,9,0,-25
69314189,1053.5,0,2,-15.1,-2,10,-62
133612983,1101.5,1,8,-31.6,13,-4,-9
95434390,1091.5,0,30,-28.25,18,8,-28
56531588,1438,1,-2,-9.5,22,-5,-30
54697751,962.5,0,-15,-15.75,-12,-1,5
110018180,1041.5,1,-5,19.6,-5,-2,22
133737108,993,0,-21,-1.65,-26,-4,-22
103218807,959.5,0,0,-12.2,1,9,12
98348933,903,1,-8,-23.05,-8,0,-43
102037039,1284.5,0,-9,16.75,5,-10,48
62877722,1092,1,-17,-10.85,-24,-1,2
86094243,963,0,14,-19.45,13,1,-87
99098648,1089.5,0,-13,-3.25,-16,19,-3
108641566,1665.5,1,3,-10,13,-5,-5
96584478,958.5,0,-14,9,2,5,24
101323057,1745,0,3,12,-8,0,44
127298347,952.5,0,18,11.75,13,8,13
64572637,1174.5,1,-3,-10.9,0,-9,-36
54225582,1193,0,-1,2.5,-10,-4,-15
61531582,1062.5,1,-1,-2.15,-3,2,30
109706607,935,0,2,-28.85,-2,-9,-5
117549556,1226,0,17,-10.55,12,13,26
137961616,976.5,0,-3,-4.7,5,-3,9
67295792,947,1,-28,-0.55,-39,-16,8
69694585,952,0,-9,2.15,-11,-2,8
65062664,993.5,1,3,8.95,-5,13,17
91395413,1044,1,-3,16.25,-8,1,-15
139370388,1043.5,0,-6,-5.75,-26,-4,-8
70255815,1315.5,0,5,-11.95,-2,-2,-57
55938870,1454,1,3,9.35,-9,7,-30
68463197,1087.5,1,9,-1.85,4,5,-32
91087633,943.5,0,7,-5.35,10,5,-6
107891676,1134,0,7,-30.3,20,2,-42
84254576,1011.5,0,-8,-42.75,-39,7,-41
90822517,1639.5,1,16,-6.35,29,-7,83
120034838,1059.5,0,-11,-12.35,-11,-12,-57
63210070,1086,1,-16,-3.15,-12,-11,-29
139441473,1392.5,1,-3,-11.6,-7,-7,-24
130963704,1003,0,7,-2.45,-7,-7,6
86507923,947.5,0,12,-1.3,14,-2,6
85949172,1155,1,6,-11.75,3,-3,1
94113835,1413.5,1,10,-12.75,29,-10,46
123629691,1145,0,-5,-29.55,-11,3,-22
128004278,990.5,0,-8,22.6,-10,3,40
117249063,944,0,6,-1.4,3,0,29
85918852,2047,0,-5,-52.5,-4,-5,-82
59678835,1088,1,-2,-2.95,-2,-1,-15
119508102,950.5,1,-7,-20.45,-14,11,11
77198010,1213.5,0,-3,10.6,0,-6,18
92103336,1004.5,1,1,-3.95,3,11,-19
121449770,956,0,-6,-2.7,-7,-2,-4
68880536,1570,1,-8,7.4,-15,7,15
91859456,1001.5,0,-5,-7.15,-23,-7,-30
128691780,1282,1,16,-2.65,18,-8,-10
92360382,1075.5,1,2,-6.35,2,7,20
127336690,907,1,-7,-8.45,12,11,-1
131963637,1249.5,0,-9,-20.3,-13,0,-59
97291549,971.5,1,18,-11.25,10,-22,-23
104719078,1237.5,0,7,8,25,-1,40
124613090,1597.5,0,8,-4.8,12,6,-116
74107003,1071.5,1,-13,2.15,-6,10,5
122283032,907,0,-1,-1.55,-9,-4,-27
57935106,946.5,1,-6,-32.8,-8,-15,-35
109550207,1050.5,0,3,-12.65,5,10,-13
105336302,927.5,1,-11,16.8,-14,9,18
90614758,2075,0,0,-14.4,26,-1,-15
109610108,1193,0,-8,-13.9,-7,-9,25
129275957,910.5,1,-2,2.9,2,-10,6
119017112,1063,1,6,13.05,5,-6,38
66555672,1163,1,1,10.55,-15,13,8
113502136,916,1,-9,-8.65,-9,14,0
119258506,1225.5,1,-2,-6.05,-8,-17,56
53739829,1303,1,-3,-6.95,11,-15,7
100756895,1258.5,0,6,-8.6,33,-8,26
79940189,916,0,1,-0.5,-2,-4,-4
67110396,992,0,1,17.55,-2,-2,9
89053813,1007.5,1,-8,-31.35,-12,-18,-70
79031649,1244,0,-21,9.55,-52,-27,17
113975026,1448.5,0,-1,-5.75,-20,1,-20
130892858,1023.5,1,-1,-13.6,7,4,25
125346991,918.5,0,12,-4.7,28,4,10
113898855,1238,0,3,-19.4,5,4,-11
131163886,980,0,-2,-4.65,7,4,-25
93803043,1567.5,1,6,-7,16,-14,-7
66027399,975,0,-3,-4.3,-12,1,12
66773129,985,1,3,-9.55,-10,6,1
120583382,1137,0,15,-23.85,35,2,23
120336429,964,0,-6,-23,-11,3,-16
50848020,991.5,0,-8,-13.6,-2,11,-27
67044161,1003,1,-2,-20.7,-2,8,-18
72908808,907,1,-20,-31.4,-29,-8,-48
78869697,1157,0,10,-14.05,34,8,-8
89041756,1205,0,-10,-13.2,-20,0,-1
90621910,1580,0,-2,-3.55,-16,10,23
140176397,987.5,1,3,3.6,-5,5,19
85353201,1567.5,1,19,-27.4,18,1,-18
74452828,1448,1,-3,4.4,1,-5,11
116672020,1300,0,-23,-27.15,-27,-19,-16
74921203,908,1,3,-12.45,3,8,0
63216009,1269,1,12,21.7,-2,8,22
94117388,1151.5,0,-11,-18.25,-3,9,9
126730416,1452.5,1,-5,-36.85,-7,7,-15
60189204,988.5,1,2,-0.85,17,-8,-3
119495333,1118,0,3,-5.7,7,-8,28
57296791,938.5,0,10,17.5,22,2,24
80386743,975,0,10,0.25,14,-20,5
119814707,1000.5,1,1,-7.55,-3,7,-27
136842101,1123,0,-13,-22.6,-25,-5,8
126665709,1162,1,7,19.55,3,0,6
88748827,1132.5,0,-6,17.15,-1,7,31
117307480,911,0,23,-12.4,3,7,-31
123117997,1110,1,2,7.9,-9,10,18
120515556,1082,1,18,-13.85,21,9,-33
92931970,952.5,0,-9,-10.3,-9,-1,6
130236492,1154.5,1,5,0.3,4,7,18
99822493,919.5,0,6,-14.8,10,13,-63
93545342,1416.5,0,1,-25.75,11,-4,-21
75371817,1030.5,1,-5,-16.7,-9,-16,-31
122111869,1217,1,9,-12,14,-9,-10
127943785,988,1,15,-8.25,21,-9,-26
91830479,1172,0,0,4.15,7,2,16
60891708,1158,0,10,11.9,7,7,4
55854727,942,1,16,-23.35,21,-13,-15
88036628,924.5,1,17,4.3,30,-1,3
119775990,1352.5,1,-12,-0.35,-4,-4,27
102060686,913,0,-15,5.65,-21,9,-48
71040707,1106,0,-14,9.1,-10,-3,45
124405638,1000.5,1,5,-2.4,-5,1,-13
82856710,986,0,7,2.15,-8,4,47
75742520,934.5,0,-10,-10.25,-4,9,-12
105327881,1111,0,16,1,9,13,13
86135085,1285.5,1,-1,-23.45,14,1,-16
61276751,956,1,-8,7.8,-12,-12,14
97521983,1058.5,1,7,-3.4,13,2,-48
128499456,1235,0,-4,-47.5,-13,5,-42
118300559,926.5,1,-8,-1.4,-19,-8,9
85040096,927.5,1,10,1.6,18,-11,-4
118098566,1183.5,0,6,0.15,8,13,-10
100980911,1540,0,-1,-14.4,4,1,-7
115213353,1460,0,6,-15.45,5,-15,61
99820015,903.5,0,-7,23.45,-3,4,23
119190230,987,1,8,5.7,3,3,-6
92275428,1025.5,0,-4,-5.35,0,-4,5
113427955,959.5,1,3,-4.55,1,6,-3
67870713,1346,1,-3,-18.85,-5,-11,-43
49663177,976,0,-9,2.5,-10,-7,-15
97876508,1009,1,8,-3.7,-6,-5,19
136542650,1381,1,4,-41.5,7,-2,-57
81449538,960,0,-4,-2.55,0,-5,70
93533302,1043,0,4,1.95,6,4,3
70668239,1041.5,0,2,-15.8,24,-6,5
121634022,1056,0,-1,11,4,6,2
67887524,1291.5,0,-8,-10.4,-13,1,25
141337318,1026.5,1,-5,-38.65,-2,-8,-37
98544707,1292,1,0,3.7,-32,6,32
86982084,1056.5,1,-12,-12.05,4,1,4
137945401,1362.5,0,10,31.2,14,10,62
93276959,1359,1,3,-3.45,-6,11,-34
64458089,1202.5,0,4,-22.2,11,-4,-34
135724571,1494,1,3,-18.2,-3,-6,-22
102523194,924.5,1,-9,0.95,-14,0,-7
98810615,1044,0,-1,9.25,-10,-2,32
53842141,1150,1,9,-8.25,8,8,-57
138809234,1190.5,0,-5,5.1,5,0,24
132091381,952,1,19,-19.45,30,-1,-5
86278601,919,1,6,-11.5,0,2,-1
65584597,1661,1,1,0,2,0,-1
136872504,901.5,1,-13,6.55,-5,6,82
138247550,923,1,-1,-7.35,2,-2,11
134078546,1568.5,0,-4,-25,-7,9,-73
62269302,1078,1,-22,-21.9,-25,27,-15
91602882,1011.5,0,-3,-19.35,-16,7,4
100093740,1245.5,1,-3,5.95,-7,5,22
138950676,975,1,-18,-14.4,-12,-11,4
80244162,902,1,-11,-45.5,-24,-14,-39
51601137,976.5,1,-12,-21.15,-24,-21,-33
104182515,957.5,1,-4,-29.8,24,-9,-28
88423169,918,1,-8,-11.45,-24,0,-19
94692811,955,0,-11,1.35,-16,-5,-15
94588502,942.5,1,24,25.4,33,21,69
67771824,1332,1,-10,-13.35,-1,2,20
53532196,954,1,-16,-30.55,-8,-12,-24
130108473,1444,1,-8,-2.3,-6,-10,28
126097768,1569,1,-4,-18,1,1,115
79541924,945.5,0,6,-11.5,9,-1,30
82649862,926,1,-10,-4.95,-26,-16,-10
119437702,965,0,12,-0.8,28,2,-15
83141993,937,1,10,-18.55,7,6,-14
114013108,1599.5,1,0,-5.45,14,-8,34
131690891,938,0,1,-2.35,-1,9,32
99608372,924.5,0,8,3.1,45,-3,25
139079558,1485,1,2,7.2,17,-2,60
83835709,1209,0,-3,-14.95,-8,4,-5
96823620,2179.5,1,-5,-49.35,-2,-6,-68
64171353,908,1,4,5.95,5,0,-1
100861265,1018,0,-2,3.95,-10,5,7
84720027,1145.5,0,5,-12.1,19,-1,-35
74312948,975,0,-1,-6.9,11,3,7
74397791,1089.5,0,6,2,11,3,23
88305809,1271.5,1,-8,-13.15,-30,-9,-72
66256587,1218,1,-6,7.1,-7,3,46
74954934,1143.5,1,3,-16.2,-16,-5,-10
55260658,1011.5,0,2,15.25,-1,-12,80
55249785,1055.5,0,-6,-0.4,-7,-8,3
62671516,1179.5,0,-3,-9.9,-5,4,32
111510712,1323.5,1,-14,-46.05,4,-17,-55
114105809,993.5,0,15,10.95,22,10,21
140374270,1217.5,1,0,0.45,14,5,9
124627386,1045.5,0,-14,20.8,-13,-3,29
132169772,953,0,-18,-36.65,-15,-6,-45
85778503,1165,0,-5,-19.75,-4,0,-5
73129644,944.5,0,-14,-2.15,-24,-8,-20
69283316,1093.5,0,2,17.4,25,15,16
67987183,1214.5,0,-1,-27.05,1,-4,-45
86947372,1001,1,-21,-3.55,-35,-13,16
140345075,1164.5,0,-18,-13.3,-17,-13,-29
101431017,1950,0,-3,-15.5,-8,-5,1
133314003,1141,0,4,-16.95,-10,-2,34
123022455,1506,1,-7,7.1,-5,-3,33
55013883,1038,0,11,4.75,9,9,-41
139517253,1042.5,0,6,-8.65,2,-6,-42
85654672,1001.5,1,-8,9,-26,-2,8
83534285,1367,0,-3,-17.6,-5,3,-17
106940273,964,0,-6,-16,-8,-7,-131
136970413,1075,1,-5,7.05,-12,-6,11
134954406,1628,1,6,1.15,-3,23,-9
111726743,1548,1,-3,-26,-12,7,-57
136984868,1289.5,1,-11,-6.85,-27,-6,-9
84825110,1150.5,0,1,-7.8,-16,-12,-53
63220906,1071.5,0,10,2.3,26,15,-1
127798570,961,0,30,-41.7,26,19,-16
97287758,967,1,-2,-9.2,-8,-2,-12
117746940,1036,1,-8,-15.55,-13,-6,-23
134672690,1227,1,-1,-5.85,-21,7,-2
68910053,1037.5,0,-1,17.65,-3,5,46
136085959,999.5,1,-2,-25.4,15,0,8
101397445,1195.5,1,-8,-13.85,-30,-10,5
115371762,1313.5,1,1,-16.4,-4,1,-19
89125954,1163,0,-4,-16.7,-18,-2,-52
54852161,1284,0,10,-13.35,2,13,12
90107666,950.5,1,-3,-11.8,-19,-5,-2
68215241,1039,1,-6,-28.4,13,-11,-23
71500850,915.5,0,5,-2.3,-3,0,-5
118471469,1625.5,0,40,31.2,31,1,50
95675049,1061,0,7,-0.45,6,7,132
93454111,1140,1,-16,-16.25,-24,-9,-6
96410957,1060,1,6,6.6,4,5,27
66098719,1666.5,1,-6,-19.9,-8,-11,5
118181369,1565.5,0,20,3.5,4,-2,18
123177814,1740.5,0,11,-27.2,17,-1,-1
91480998,1276.5,1,5,3.2,3,9,-11
82396607,1152.5,0,-19,-23.75,-20,12,-57
60981815,1599.5,1,0,-35.45,-1,8,-12
113511375,1263,1,0,7.5,-5,0,17
137673338,1170.5,0,-10,-1.7,-4,-2,4
49569770,1383,1,14,0.9,23,14,8
133620669,1539,0,24,8.15,22,-12,129
72990646,1156.5,0,-9,-10.35,-3,-6,-46
114884065,1048.5,0,-35,-49.75,-43,7,-10
114466939,1015,1,-14,-10.85,-10,-1,27
115520563,1429,0,-3,6.9,-6,-9,19
136445894,1059,1,-6,-4.6,1,13,24
72589679,1264.5,1,-5,-4.95,-21,8,20
75393948,1117,1,7,-6.3,12,-9,-4
57482166,1096,1,-13,-20.15,-16,-10,-40
105456099,1067.5,0,-7,-5.45,-23,-11,-9
60944181,1256.5,1,1,8.6,3,-3,85
105166730,1273,0,-3,7.8,-16,2,-13
108349285,1113.5,0,19,15.6,17,18,27
104971239,1116,1,2,-11.7,4,-13,-49
131843257,1017,0,3,8.6,5,-6,10
111734377,974.5,0,-10,-27.25,-14,-1,-38
120396996,2285.5,1,18,-12.75,8,3,-37
110129875,1084.5,1,-1,6.25,7,-1,64
130926263,1496.5,1,-4,-29.85,-4,-7,41
125560527,1406,0,5,9.8,7,3,53
63862349,1139.5,1,-8,-7.05,-33,-17,7
53927048,994.5,0,6,5,-11,0,20
